company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,city,state,region,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score,job_title_norm,pay_range,min,max,per,num_salaries,asian_rating,black_or_african_american_rating,caregivers_rating,heterosexual_rating,hispanic_or_latinx_rating,indigenous_american_or_alaska_native_rating,lgbtq_rating,men_rating,middle_eastern_rating,non_veterans_rating,not_a_parent_or_caregiver_rating,parents_guardians_rating,people_with_disabilities_rating,people_without_disabilities_rating,transgender_and_or_non_binary_rating,veterans_rating,white_rating,women_rating,n_real_ratings
Intermountain Health,Healthcare,Nurse,5,5.0,"Jun 1, 2022",Good Job,Certified nursing assistant cna,Current employee,,positive,,positive,Awesome Community,CNAs should honestly be paid more.,,,,Awesome Community CNAs should honestly be paid more.,0.8957152962684631,0.7699328064918518,0.4823243021965027,0.6235116720199585,0.0248620379716157,0.2075908333063125,0.0135739287361502,0.0131787499412894,0.959511697292328,0.3106052614748478,2.15051518380642,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,5,4.0,"May 31, 2022",Pros and cons,Certified nursing assistant cna,Current employee,,positive,positive,positive,"Great benefit, pay is fair and overall a great company to work for.",You can only call in 5 times per year. It’s hard when you have kids that get sick.,,,,"Great benefit, pay is fair and overall a great company to work for. You can only call in 5 times per year. It’s hard when you have kids that get sick.",0.5232911705970764,0.9567731022834778,0.7663812041282654,0.1597868204116821,0.4919786155223846,0.0012508389772847,0.0210147909820079,2.894085628213361e-05,0.0018266962142661,0.3116585804418719,1.8522721976041796,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,5,5.0,"Mar 18, 2022",Best hospital system in Denver,Certified nursing assistant cna,Current employee,"Denver, CO",,,,Great teamwork with nurses and management,Pay is low for the area,Denver,CO,West,Great teamwork with nurses and management Pay is low for the area,0.9972282648086548,0.2965357601642608,0.6666396856307983,0.6380168199539185,0.0018349079182371,0.0089687816798686,0.0001036239700624,0.0001751962699927,0.9755023717880248,0.1747945698007242,1.85628941655159,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,6,2.0,"Jan 31, 2022",Toxic Environment,Certified nursing assistant cna,Current employee,"Grand Junction, CO",negative,neutral,neutral,Bi weekly pay PTO 12 Hour shifts,Low pay No appreciation Everyone seems to dislike their job,Grand Junction,CO,West,Bi weekly pay PTO 12 Hour shifts Low pay No appreciation Everyone seems to dislike their job,6.340707477647811e-05,0.045602411031723,0.0015907227061688,0.0001287806953769,0.0417643561959266,0.7854872345924377,0.6948658227920532,0.7832334637641907,0.9966377019882202,2.008803899763734,0.0465419132124225,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,6,2.0,"Jan 12, 2022",Horrible conditions,Certified nursing assistant cna,"Former employee, more than 3 years","St. George, UT",negative,negative,negative,Nothing positive horrible managers no people skills,Low Wages to many hours hardly any days off,St. George,UT,West,Nothing positive horrible managers no people skills Low Wages to many hours hardly any days off,8.200102456612512e-05,0.0108895394951105,0.0001125583876273,9.687789133749902e-05,0.0024876610841602,0.9947380423545836,0.8000454306602478,0.5216820240020752,0.9961356520652772,2.0581405967386672,0.0110799778758519,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,6,4.0,"Oct 21, 2021",Review,Certified nursing assistant cna,Former employee,"Cedar City, UT",,,,Good place to work most of the time.,There are always things you have to deal with in any job. “Office politics” as I call it is one thing I hate and I believe it is something that is common among many departments in IHC hospitals. Also being understaffed- much of the time leads to employee burnout! Wanting to give quality care is what we as health care workers WANT TO DO! But it is hard to do when we have far to many patients to care for to give the kind of quality care they need and deserve!,Cedar City,UT,West,Good place to work most of the time. There are always things you have to deal with in any job. “Office politics” as I call it is one thing I hate and I believe it is something that is common among many departments in IHC hospitals. Also being understaffed- much of the time leads to employee burnout! Wanting to give quality care is what we as health care workers WANT TO DO! But it is hard to do when we have far to many patients to care for to give the kind of quality care they need and deserve!,0.0179888363927602,0.218807652592659,0.0085954191163182,0.2098796665668487,0.1016125231981277,0.1249994710087776,0.984869122505188,0.3328427374362945,0.0058038784191012,1.187961725052446,0.3940067393705249,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,6,5.0,"Jun 30, 2021",Good job.,Certified nursing assistant cna,Current employee,"Grand Junction, CO",positive,positive,positive,Good managers and staff. Great teamwork.,Being a CNA is not paid much anymore compared to other jobs.,Grand Junction,CO,West,Good managers and staff. Great teamwork. Being a CNA is not paid much anymore compared to other jobs.,0.9948137402534484,0.5410727858543396,0.4266823530197143,0.688279926776886,0.0343744307756423,0.0022292544599622,0.0022690326441079,0.0002002812107093,0.9698901772499084,0.1700697487976867,2.016734212636948,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,6,4.0,"Jun 8, 2021",Good Employer,Certified nursing assistant cna,Current employee,"Ogden, UT",positive,neutral,positive,"Great benefits, and a great teamwork atmosphere",I don't have any cons to share,Ogden,UT,West,"Great benefits, and a great teamwork atmosphere I don't have any cons to share",0.9819349646568298,0.9271459579467772,0.2701808512210846,0.4221793413162231,0.0008142684819176,0.0002786706900224,2.7026471798308197e-05,3.4442211472196504e-05,0.0001720408181427,-0.2102093659650563,2.1153221130371094,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,7,3.0,"May 31, 2021",Cna,Certified nursing assistant cna,Current employee,"Grand Junction, CO",positive,neutral,neutral,"Great environment, coworkers, opportunity to grow",Small raises after annual review,Grand Junction,CO,West,"Great environment, coworkers, opportunity to grow Small raises after annual review",0.9920478463172911,0.9933670163154602,0.4361170828342438,0.2842013835906982,7.977928908076137e-05,5.260821126285009e-05,1.5927776985336095e-05,1.8541488316259347e-05,8.396423072554171e-05,-0.1419473725864009,2.168612480163574,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,7,4.0,"May 11, 2021",Good team,Certified nursing assistant cna,"Current employee, more than 1 year","Lafayette, CO",,,,Good team that will support you,Frequently understaffed and only 3% raise at the end of the year,Lafayette,CO,West,Good team that will support you Frequently understaffed and only 3% raise at the end of the year,0.998482346534729,0.0848802328109741,0.0043851044028997,0.1131391376256942,0.008573560975492,0.3662751913070678,0.0040702973492443,0.0075182821601629,0.8615795969963074,0.5716174344997853,0.9207888981327416,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,7,2.0,"May 10, 2021",Don't really care about employees or their health.,Certified nursing assistant cna,Current employee,"Salt Lake City, UT",negative,,neutral,Great team to work with,Overworked and Underpaid. Don't care about your mental health or the ratios of patients to staff members,Salt Lake City,UT,West,Great team to work with Overworked and Underpaid. Don't care about your mental health or the ratios of patients to staff members,0.9947633147239684,0.0797260850667953,0.0028910466935485,0.0991386100649833,0.0291898529976606,0.033199705183506,0.7822631597518921,0.0054323552176356,0.9740316867828368,1.2609181180596352,0.9015980520052836,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,7,3.0,"May 3, 2021",Terrible Pay,Certified nursing assistant cna,Former employee,"Denver, CO",,,,Small hospital Team work depending on what floor you're on,"CNA pay is TERRIBLE. When I worked there, I was paid $12.16/hr. TERRIBLE. For all the work you do for 12 hrs., $12.16 just isn't worth it. I went with it because I needed experience for school. I think that's why most people take a CNA job with payment that low and these companies know that and take advantage of it. The people I worked with were great though.",Denver,CO,West,"Small hospital Team work depending on what floor you're on CNA pay is TERRIBLE. When I worked there, I was paid $12.16/hr. TERRIBLE. For all the work you do for 12 hrs., $12.16 just isn't worth it. I went with it because I needed experience for school. I think that's why most people take a CNA job with payment that low and these companies know that and take advantage of it. The people I worked with were great though.",0.981584906578064,0.7621890902519226,0.0374126434326171,0.3316340744495392,0.1422796696424484,0.7062869668006897,0.3858163356781006,0.4314524829387665,0.9966944456100464,1.3939259983599186,1.7658096477389336,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,7,3.0,"Feb 25, 2021",Pay isn't really competitive at all,Certified nursing assistant cna,Current employee,"Salt Lake City, UT",negative,positive,positive,It's an ok company to work for. Good benefits,"Pay isn't competitive, they find ways to cut costs whenever possible",Salt Lake City,UT,West,"It's an ok company to work for. Good benefits Pay isn't competitive, they find ways to cut costs whenever possible",0.6067342162132263,0.9457778930664062,0.5749651789665222,0.2069398164749145,0.0380699075758457,0.0105561250820755,0.0115528404712677,0.004019234329462,0.4679431915283203,0.1778946383856237,1.843516007065773,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,8,2.0,"Feb 10, 2021","has potential, but would not recommend",Certified nursing assistant cna,"Former employee, more than 1 year","Salt Lake City, UT",,,,"great staff, some of the benefits are good","the pay is not very good, and they are often understaffed, and slow to hire more.",Salt Lake City,UT,West,"great staff, some of the benefits are good the pay is not very good, and they are often understaffed, and slow to hire more.",0.7676936984062195,0.8809017539024353,0.1029127463698387,0.4313856065273285,0.0313141383230686,0.6467468738555908,0.0189484320580959,0.2407787889242172,0.9672292470932008,0.7541186874732375,1.831667605787516,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,8,5.0,"Feb 4, 2021",CNA,Certified nursing assistant cna,"Former employee, more than 3 years",,,,,This was an excellent place to work.,Health insurance price continues to increase.,,,,This was an excellent place to work. Health insurance price continues to increase.,0.9640286564826964,0.9930089712142944,0.8305278420448303,0.868782103061676,0.0069106402806937,0.000457162677776,0.0003001945733558,5.692478953278624e-05,0.5954580307006836,-0.1309218176629656,2.782880961894989,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,8,4.0,"Feb 2, 2021",job,Certified nursing assistant cna,Current employee,,,,,great team work a work,staffing could be much better,,,,great team work a work staffing could be much better,0.7091575860977173,0.0097215129062533,0.0009690407896414,0.3969168066978454,0.0020590890198946,0.3409079909324646,0.0078173978254199,0.5635175108909607,0.0807224810123443,0.3034773026593029,0.8397618278977461,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,8,5.0,"Jan 22, 2021",Great place to work for,Certified nursing assistant cna,"Current employee, more than 3 years","Denver, CO",positive,positive,positive,I love my co works and management,They are an awesome company to work for I have no complaints,Denver,CO,West,I love my co works and management They are an awesome company to work for I have no complaints,0.9954068660736084,0.9962509870529176,0.8016504049301147,0.7761616706848145,0.0364768058061599,0.0008107382454909,0.0015770077006891,0.0001058764464687,0.001770109985955,-0.3578028609481407,2.725752592086792,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,8,4.0,"Jan 4, 2021",Very good company to work for,Certified nursing assistant cna,Current employee,"Provo, UT",positive,positive,positive,Love the hospital and the patients,Taking away a lot of benefits for their employees,Provo,UT,West,Love the hospital and the patients Taking away a lot of benefits for their employees,0.0086443917825818,0.6346175074577332,0.0459945164620876,0.1422869265079498,0.0089876372367143,0.6859996318817139,0.1984450370073318,0.3760941624641418,0.3532987236976623,0.8417385607026517,0.7708132544066757,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,9,4.0,"Dec 8, 2020",Great large scale healthcare company that offers everything you would expect from them,Certified nursing assistant cna,"Former employee, less than 1 year","Salt Lake City, UT",positive,neutral,positive,Thorough orientation process that set you up for success,Large scale company that makes you feel like a piece of the machine,Salt Lake City,UT,West,Thorough orientation process that set you up for success Large scale company that makes you feel like a piece of the machine,0.97113037109375,0.8747624158859253,0.0027295288164168,0.95503431558609,0.0006166446837596,0.0001389388489769,0.0009579628822393,2.036653495451901e-05,0.0009182417416013,-0.4755579378352195,2.320750695304014,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
Intermountain Health,Healthcare,Nurse,9,2.0,"Nov 16, 2020",Company does not pay their employees what they deserve,Certified nursing assistant cna,Former employee,"Grand Junction, CO",negative,,,Positive work environment and morale,Poor compensation for nursing staff,Grand Junction,CO,West,Positive work environment and morale Poor compensation for nursing staff,0.9649776816368104,0.981088399887085,0.1943339705467224,0.9825439453125,0.0005585673497989,0.0017394251190125,6.577106250915676e-05,0.0005193708930164,0.9634456038475036,-0.0079350761516252,2.538896605372429,certified nursing assistant cna,$39K - $50K /yr,39000.0,50000.0,yr,80.0,3.7,3.0,2.5,3.6,3.2,4.2,3.1,3.3,3.3312500000000003,3.4,3.4,3.5,3.0,3.5,2.8,3.5,3.3312500000000003,3.6,16.0
