company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score
Chicago Public Schools,Education,Teacher,10,4.0,"Apr 15, 2023",Employee Freedom,Substitute teacher,"Current employee, more than 8 years","Chicago, IL",positive,,positive,You pick which schools you want to teach at. To receive your 900.00 incentive pay a month you have to work at schools that are labeled incentive in the system (Frontline) you select your assignments from. The other incentive you receive is an additional $1000.00 a month if you work at 15 full days a month at an incentive school or non incentive school. So that is a total of $1900.00 extra month on top of your base pay.,"There are no cons about pay because if your check if off, CPS will fix it without a hassle. Just call them with what the problem is and they will fix it and make it right immediately. Now, most schools have a lot of problems surrounding negative behavior among students. Some schools address the negative behavior and some do not.","You pick which schools you want to teach at. To receive your 900.00 incentive pay a month you have to work at schools that are labeled incentive in the system (Frontline) you select your assignments from. The other incentive you receive is an additional $1000.00 a month if you work at 15 full days a month at an incentive school or non incentive school. So that is a total of $1900.00 extra month on top of your base pay. There are no cons about pay because if your check if off, CPS will fix it without a hassle. Just call them with what the problem is and they will fix it and make it right immediately. Now, most schools have a lot of problems surrounding negative behavior among students. Some schools address the negative behavior and some do not.",0.38638821244239807,0.3342016637325287,0.6540982127189636,0.2977864742279053,0.504801332950592,0.38483530282974243,0.1469963937997818,0.327343612909317,0.2707383632659912,0.8681627959012985,1.174381785094738
Chicago Public Schools,Education,Teacher,10,5.0,"Mar 21, 2023",CPS,Substitute teacher,Current employee,,,,,Kids are amazing and they listen,Kids aren't nice sometimes but they seem to be okay,Kids are amazing and they listen Kids aren't nice sometimes but they seem to be okay,0.0009059124276973307,0.00263984058983624,0.0013190609170123935,0.049674078822135925,0.0038999351672828197,0.0008220578311011195,6.967010995140299e-05,0.0003414643870200962,0.0031495108269155025,-0.019685901403136086,0.04123436448571738
Chicago Public Schools,Education,Teacher,10,5.0,"Mar 10, 2023",Teaching,Substitute teacher,"Former employee, more than 5 years","Chicago, IL",positive,positive,positive,"flexible hours, good pay, great students, great staff",no pay for holidays or vacations,"flexible hours, good pay, great students, great staff no pay for holidays or vacations",0.6750726103782654,0.9727421998977661,0.9029608964920044,0.34011781215667725,0.0007411036640405655,0.034795913845300674,0.00010223553545074537,4.044017259730026e-05,0.006479625124484301,-0.14874285322366632,2.1856154650449753
Chicago Public Schools,Education,Teacher,10,3.0,"Feb 16, 2023",Middle man job,Substitute teacher,Current employee,,,,,*Flexible *Work when you want *Work where you want,*No benefits *Must work 15 school days in order to get $1000 bonus,*Flexible *Work when you want *Work where you want *No benefits *Must work 15 school days in order to get $1000 bonus,0.028582999482750893,0.8314468264579773,0.97723788022995,0.05628618597984314,0.011288652196526527,0.005506251007318497,0.000796533131506294,0.00020526826847344637,0.03842253237962723,0.003186955116689205,1.3837176556698978
Chicago Public Schools,Education,Teacher,11,3.0,"Feb 15, 2023",Good and bad,Substitute teacher,"Current employee, more than 1 year","Chicago, IL",,,,Flexible schedule works for me. Pay is ok with incentives,Sometimes there is no lesson plan and little guidance,Flexible schedule works for me. Pay is ok with incentives Sometimes there is no lesson plan and little guidance,0.4584813117980957,0.9170709252357483,0.9703377485275269,0.31161925196647644,0.060191839933395386,0.1281462013721466,0.009485342539846897,0.0346788689494133,0.029489826411008835,-0.005022955127060413,1.9798152223229408
Chicago Public Schools,Education,Teacher,11,4.0,"Feb 5, 2023","Pretty good, wouldn't recommend being a cadre",Substitute teacher,Former employee,,,,,Tremendously flexible. Pretty good pay. Kids are often entertaining.,"I really liked daily subbing, but school vary. As a cadre I was treated as a second class teacher, despite being there everyday.","Tremendously flexible. Pretty good pay. Kids are often entertaining. I really liked daily subbing, but school vary. As a cadre I was treated as a second class teacher, despite being there everyday.",0.5898974537849426,0.965991199016571,0.9729916453361511,0.4950490891933441,0.061013005673885345,0.02820703387260437,0.007463802583515644,0.07211793959140778,0.09429636597633362,-0.09699031803756952,2.2661969289183617
Chicago Public Schools,Education,Teacher,11,4.0,"Jan 30, 2023",Good place to start substituting after student teaching.,Substitute teacher,"Current employee, less than 1 year","Chicago, IL",positive,positive,positive,Better salary than most suburban schools. Flexibility with working hours and schools where you teach.,No paid vacation time or health benefits.,Better salary than most suburban schools. Flexibility with working hours and schools where you teach. No paid vacation time or health benefits.,0.011709753423929214,0.12816520035266876,0.3802408277988434,0.019242560490965843,0.0006094470736570656,0.0002613516990095377,4.770129453390837e-05,0.00010184909478994086,0.0012713627656921744,-0.008299211865960388,0.34149984968826175
Chicago Public Schools,Education,Teacher,11,5.0,"Dec 12, 2022",Sub Teacher,Substitute teacher,"Current employee, more than 1 year","Chicago, IL",positive,positive,positive,Flexible hours that I like.,Don’t always know assignments until you arrive at school,Flexible hours that I like. Don’t always know assignments until you arrive at school,0.09639261662960052,0.8898215889930725,0.9574289321899414,0.1580401360988617,0.004990641959011555,0.005542914383113384,0.00019629017333500087,0.0005672183469869196,0.0001884247176349163,-0.07193151768296957,1.5593606196343899
Chicago Public Schools,Education,Teacher,11,4.0,"Dec 5, 2022",Plenty of work,Substitute teacher,Current employee,"Chicago, IL",positive,,,pick your days and locations,not much support from admins at the schools,pick your days and locations not much support from admins at the schools,0.00039878959069028497,0.029385225847363472,0.20991647243499756,0.03200054541230202,0.09686560183763504,0.9872913360595703,0.0921168327331543,0.7390093207359314,0.046659693121910095,1.0352459363639355,0.15864296331710648
Chicago Public Schools,Education,Teacher,12,3.0,"Nov 16, 2022",No structure,Substitute teacher,"Former employee, more than 1 year","Chicago, IL",,,,I worked with a great group of people.,Not a very organized company. Doesn't seem to really have any structure.,I worked with a great group of people. Not a very organized company. Doesn't seem to really have any structure.,0.9839398860931396,0.8208871483802795,0.07984048873186111,0.1446986198425293,0.018258312717080116,0.10789746791124344,0.0055532571859657764,0.32024672627449036,0.0317116379737854,0.1768255978822708,1.7072862721979618
Chicago Public Schools,Education,Teacher,12,1.0,"Aug 25, 2022",Slave for a day,Substitute teacher,"Current employee, more than 8 years","Chicago, IL",negative,negative,negative,Work when you want to work.,Do what you're told. Treated like dirt by staff & most students.,Work when you want to work. Do what you're told. Treated like dirt by staff & most students.,0.0007106367847882211,0.10416067391633987,0.5145655274391174,0.002009783871471882,0.8284651041030884,0.6545970439910889,0.1135568916797638,0.2208453118801117,0.3590002954006195,1.3511221534572542,0.36348375312809367
Chicago Public Schools,Education,Teacher,12,2.0,"Aug 18, 2022",Conflicted,Substitute teacher,"Current employee, more than 3 years",,negative,negative,negative,The young people and the union.,"Low pay, rampant inequity, lack of resources.","The young people and the union. Low pay, rampant inequity, lack of resources.",0.00017156479589175433,0.0006470541702583432,0.00010777752322610468,0.001152460346929729,0.005305678583681583,0.06311120092868805,0.11074291169643402,0.053763628005981445,0.9949076771736145,0.6700371935148723,0.001693961788987508
Chicago Public Schools,Education,Teacher,12,4.0,"Jul 15, 2022",Cadre sub,Substitute teacher,Current employee,"Berwyn, IL",,,,The pay was very good,No pay during the summer,The pay was very good No pay during the summer,0.4098289906978607,0.9790248870849609,0.7890340089797974,0.23643505573272705,0.00878740195184946,0.013752858154475689,0.00033028057077899575,0.000560430868063122,0.009164981544017792,-0.09955756054841913,1.8582399263978004
Chicago Public Schools,Education,Teacher,12,3.0,"Jul 12, 2022",CPS,Substitute teacher,Current employee,,positive,neutral,negative,Good Pay,Unprofessional,Good Pay Unprofessional,0.00013383294572122395,0.08928156644105911,0.0017947095911949873,0.0015831022756174207,0.01528589054942131,0.5230059027671814,0.012481379322707653,0.054986175149679184,0.23009751737117767,0.42719904374098405,0.09146662265266059
Chicago Public Schools,Education,Teacher,13,4.0,"Jul 7, 2022",Sub teacher review at CPS,Substitute teacher,"Current employee, more than 5 years","Chicago, IL",positive,positive,positive,"Flexible schedule, high demand, good learning oppotunity","pay rate is not as high as regular teacher, no benefits.","Flexible schedule, high demand, good learning oppotunity pay rate is not as high as regular teacher, no benefits.",0.02813306450843811,0.833104133605957,0.27230343222618103,0.10626479983329773,0.0032483164686709642,0.031585942953825,0.0033196343574672937,0.00013750384096056223,0.9091871976852417,0.4230787940323353,1.0700542479753494
Chicago Public Schools,Education,Teacher,13,3.0,"Jul 4, 2022",Underpaid,Substitute teacher,"Former employee, less than 1 year","Chicago, IL",,,,Loved teaching students and gaining the experience.,Overwhelming and understaffed. Subs are thrown into bad situations and sometimes forced to sun two classes at once.,Loved teaching students and gaining the experience. Overwhelming and understaffed. Subs are thrown into bad situations and sometimes forced to sun two classes at once.,0.009913615882396698,0.9019540548324585,0.009403645992279053,0.9150412082672119,0.1376386284828186,0.727742075920105,0.05420339107513428,0.7131636142730713,0.10163959115743637,0.4711843989789486,1.6003719959408045
